año,Mes,País destino,Nombre exportador,sacos_70,sacos_60,valor_usd,total_kg,fecha
2019,9,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,15135,17653,3014060.8199999994,1059450,2019-09-01
2019,9,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,3679,4291,759795.54,257530,2019-09-01
2019,9,Alemania,CONDOR SPECIALTY COFFEE SOCIEDAD PO,1199,1397,280000.0,83930,2019-09-01
2019,9,Alemania,COOPERATIVA DEPARTAMENTAL DE,597,696,140000.0,41790,2019-09-01
2019,9,Alemania,ENGELHART CTP COLOMBIA S.A.S.,3594,4191,624937.0399999999,251580,2019-09-01
2019,9,Alemania,COFCO INTERNATIONAL COLOMBIA S.A.S,9888,11537,1649999.9799999997,692160,2019-09-01
2019,10,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,3942,4598,649999.99,275940,2019-10-01
2019,10,Alemania,VIVE CAFE S.A.,11,13,6604.0,770,2019-10-01
2019,10,Alemania,OLAM AGRO COLOMBIA S.A.S,6848,7990,1329999.9699999997,479360,2019-10-01
2019,10,Alemania,RACAFE & CIA S.C.A.,2981,3477,657984.83,208670,2019-10-01
2019,10,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,6468,7544,1174411.84,452760,2019-10-01
2019,10,Alemania,SKN CARIBECAFE LTDA,8948,10438,1791205.4600000004,626360,2019-10-01
2019,10,Alemania,SUCAFINA COLOMBIA SAS,1449,1692,250000.0,101430,2019-10-01
2019,10,Alemania,INDUSTRIAS ALIADAS S.A.S,458,534,120736.0,32060,2019-10-01
2019,10,Alemania,SELECTO EXPORTADORES S.A.S.,130,153,21985.01,9100,2019-10-01
2019,10,Alemania,FEDERACION NACIONAL DE CAFETEROS,17501,20414,3987993.799999999,1225070,2019-10-01
2019,10,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,1992,2322,413880.16,139440,2019-10-01
2019,10,Alemania,ENGELHART CTP COLOMBIA S.A.S.,5389,6284,917772.3200000001,377230,2019-10-01
2019,10,Alemania,COOPERATIVA DE CAFICULTORES DE ANDE,900,1049,150000.0,63000,2019-10-01
2019,10,Alemania,CONDOR SPECIALTY COFFEE SOCIEDAD PO,2146,2505,517500.0,150220,2019-10-01
2019,10,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,10077,11756,1949039.11,705390,2019-10-01
2019,10,Alemania,COFCO INTERNATIONAL COLOMBIA SAS,10493,12242,1750000.0,734510,2019-10-01
2019,10,Alemania,CARCAFE LTDA,7702,8988,1757636.2,539140,2019-10-01
2019,10,Alemania,CAFE COLSUAVES S.A.S,275,321,59125.0,19250,2019-10-01
2019,10,Alemania,ALTAMIRA SUPREMO S.A.S,1661,1939,360000.0,116270,2019-10-01
2019,10,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,6276,7320,1296160.0300000003,439320,2019-10-01
2019,10,Alemania,EXPOCOSURCA S.A. C.I.,276,322,59125.0,19320,2019-10-01
2019,11,Alemania,ENGELHART CTP COLOMBIA S.A.S.,18957,22117,3468848.0100000007,1326990,2019-11-01
2019,11,Alemania,FEDERACION NACIONAL DE CAFETEROS,5849,6822,1414563.58,409430,2019-11-01
2019,11,Alemania,INDUSTRIAS ALIADAS S.A.S,458,534,118272.0,32060,2019-11-01
2019,11,Alemania,INTEGRA TRADING SAS,901,1051,150000.0,63070,2019-11-01
2019,11,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,2399,2799,559999.99,167930,2019-11-01
2019,11,Alemania,SUCAFINA COLOMBIA SAS,1149,1341,220541.7,80430,2019-11-01
2019,11,Alemania,RACAFE & CIA S.C.A.,5674,6620,1378615.76,397180,2019-11-01
2019,11,Alemania,SKN CARIBECAFE LTDA,4123,4810,827686.7400000001,288610,2019-11-01
2019,11,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,1774,2070,366820.48,124180,2019-11-01
2019,11,Alemania,COOPERATIVA DEPARTAMENTAL DE,602,702,100000.0,42140,2019-11-01
2019,11,Alemania,OLAM AGRO COLOMBIA S.A.S,6150,7175,1169999.9900000002,430500,2019-11-01
2019,11,Alemania,COOPERATIVA DE CAFICULTORES DE ANDE,1658,1933,320388.47000000003,116060,2019-11-01
2019,11,Alemania,EXPORTACIONES LOPEZ-MARTINEZ SAS,87,102,24808.7,6090,2019-11-01
2019,11,Alemania,CONDOR SPECIALTY COFFEE SOCIEDAD PO,2750,3209,497579.43,192500,2019-11-01
2019,11,Alemania,COOPERATIVA CENTRAL DE CAFICULTORES,550,642,139288.82,38500,2019-11-01
2019,11,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,7112,8297,1480119.03,497840,2019-11-01
2019,11,Alemania,ALTAMIRA SUPREMO S.A.S,550,642,120000.0,38500,2019-11-01
2019,11,Alemania,CAFE COLSUAVES S.A.S,275,321,59125.0,19250,2019-11-01
2019,11,Alemania,CAFE GRANJA LA ESPERANZA  S.A. C.I.,250,291,53750.0,17500,2019-11-01
2019,11,Alemania,C. I. LOHAS BEANS S.A.S,274,320,89999.99999999999,19180,2019-11-01
2019,11,Alemania,CARCAFE LTDA,5518,6439,1301783.47,386260,2019-11-01
2019,11,Alemania,COFCO INTERNATIONAL COLOMBIA SAS,9292,10842,1631534.5499999998,650440,2019-11-01
2019,11,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,2305,2689,469614.69000000006,161350,2019-11-01
2019,11,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,2959,3450,640035.2999999999,207130,2019-11-01
2019,11,Alemania,CARAVELA COLOMBIA S.A.S,280,327,61275.0,19600,2019-11-01
2019,12,Alemania,G&B HIJOS SAS,156,183,44790.0,10920,2019-12-01
2019,12,Alemania,COOPERATIVA DEPARTAMENTAL DE,1800,2101,340000.0,126000,2019-12-01
2019,12,Alemania,ECOLSIERRA EXPORT S.A.S,250,292,70000.0,17500,2019-12-01
2019,12,Alemania,ENGELHART CTP COLOMBIA S.A.S.,5397,6280,1022585.5900000002,377790,2019-12-01
2019,12,Alemania,EXPOCOSURCA S.A. C.I.,560,653,120400.0,39200,2019-12-01
2019,12,Alemania,FEDERACION NACIONAL DE CAFETEROS,13655,15929,3366814.44,955850,2019-12-01
2019,12,Alemania,INDUSTRIAS ALIADAS S.A.S,916,1068,236544.0,64120,2019-12-01
2019,12,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,8120,9475,1864461.6300000001,568400,2019-12-01
2019,12,Alemania,INVERCAFE CERRITOS SOCIEDAD POR ACC,272,316,234285.71000000002,19040,2019-12-01
2019,12,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,5100,5944,950000.02,357000,2019-12-01
2019,12,Alemania,RACAFE & CIA S.C.A.,2955,3445,570116.65,206850,2019-12-01
2019,12,Alemania,SKN CARIBECAFE LTDA,1375,1604,355755.96,96250,2019-12-01
2019,12,Alemania,SUCAFINA COLOMBIA SAS,2000,2330,350071.88999999996,140000,2019-12-01
2019,12,Alemania,SUCDEN COLOMBIA SAS,600,696,151852.84,42000,2019-12-01
2019,12,Alemania,COOPERATIVA DE CAFICULTORES DEL SUR,1200,1399,258000.01,84000,2019-12-01
2019,12,Alemania,INTEGRA TRADING SAS,2100,2460,350000.00999999995,147000,2019-12-01
2019,12,Alemania,COOPERATIVA DE CAFICULTORES DEL,550,642,100000.0,38500,2019-12-01
2019,12,Alemania,CENTRAL COOPERATIVA INDIGENA DEL,275,321,59125.0,19250,2019-12-01
2019,12,Alemania,COOPERATIVA CENTRAL DE CAFICULTORES,275,322,70647.89,19250,2019-12-01
2019,12,Alemania,COOPERATIVA DE CAFICULTORES DE ANDE,570,664,100000.0,39900,2019-12-01
2019,12,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,15710,18303,3293393.6999999997,1099700,2019-12-01
2019,12,Alemania,ALEXCAFE SAS,1750,2039,300000.0,122500,2019-12-01
2019,12,Alemania,APU SAS,5,6,2522.04,350,2019-12-01
2019,12,Alemania,ASOCIACION DE PEQUEÑOS CAFICULTORE,4,5,2443.0,280,2019-12-01
2019,12,Alemania,AZAHAR COFFEE COMPANY S.A.S,177,207,350000.0,12390,2019-12-01
2019,12,Alemania,C. I. LOHAS BEANS S.A.S,275,320,70000.0,19250,2019-12-01
2019,12,Alemania,CAFE COLSUAVES S.A.S,550,642,118250.0,38500,2019-12-01
2019,12,Alemania,ASOCIACION DE AUTORIDADES DEL CONSE,280,327,105884.0,19600,2019-12-01
2019,12,Alemania,CARAVELA COLOMBIA S.A.S,551,641,118680.0,38570,2019-12-01
2019,12,Alemania,CARCAFE LTDA,3875,4515,900482.9799999999,271250,2019-12-01
2019,12,Alemania,COFCO INTERNATIONAL COLOMBIA SAS,7800,9094,1299999.98,546000,2019-12-01
2019,12,Alemania,COMERCIALIZADORA TIERRA CAFE S.A.S.,287,334,94780.14,20090,2019-12-01
2019,12,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,21995,25679,4724515.88,1539650,2019-12-01
2019,12,Alemania,CAFE GRANJA LA ESPERANZA  S.A. C.I.,252,293,55255.0,17640,2019-12-01
2019,12,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,7135,8316,1618486.31,499450,2019-12-01
2020,1,Alemania,INTEGRA TRADING SAS,2098,2448,350000.01,146860,2020-01-01
2020,1,Alemania,INNOVACION Y DESARROLLO TECNOLOGICO,10,12,15687.4,700,2020-01-01
2020,1,Alemania,INDUSTRIAS ALIADAS S.A.S,458,534,118272.0,32060,2020-01-01
2020,1,Alemania,HACIENDA SANTA ELISA SAS,53,63,49999.97,3710,2020-01-01
2020,1,Alemania,SUCAFINA COLOMBIA SAS,847,988,150000.0,59290,2020-01-01
2020,1,Alemania,SUCDEN COLOMBIA SAS,6293,7339,1172643.2800000003,440510,2020-01-01
2020,1,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,6082,7096,1364555.8800000001,425740,2020-01-01
2020,1,Alemania,LA TOSTADORA S.A.S.,7,8,2310.0,490,2020-01-01
2020,1,Alemania,SKN CARIBECAFE LTDA,564,660,161714.53,39480,2020-01-01
2020,1,Alemania,SUNTERRA SAS,204,239,56279.5,14280,2020-01-01
2020,1,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,6870,8015,1310000.0200000003,480900,2020-01-01
2020,1,Alemania,SE ORIGIN  S.A.S,275,321,70000.0,19250,2020-01-01
2020,1,Alemania,SUCDEN COLOMBIA SAS,6293,7339,1172643.2800000003,440510,2020-01-01
2020,1,Alemania,OLAM AGRO COLOMBIA S.A.S,1499,1747,249999.99,104930,2020-01-01
2020,1,Alemania,PRODUCTOS Y SERVICIOS LIDERES DE,148,173,63797.38,10360,2020-01-01
2020,1,Alemania,PROMOTORA CAFE DE ALTURA SAS,38,43,2600.0,2660,2020-01-01
2020,1,Alemania,PROMOTORA DE CAFE COLOMBIA S.A.,31,37,21705.649999999998,2170,2020-01-01
2020,1,Alemania,RACAFE & CIA S.C.A.,1454,1697,301559.99,101780,2020-01-01
2020,1,Alemania,SKN CARIBECAFE LTDA,564,660,161714.53,39480,2020-01-01
2020,1,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,6082,7096,1364555.88,425740,2020-01-01
2020,1,Alemania,SUCAFINA COLOMBIA SAS,847,988,150000.0,59290,2020-01-01
2020,1,Alemania,SE ORIGIN  S.A.S,275,321,70000.0,19250,2020-01-01
2020,1,Alemania,MASTERCOL TRADING SAS,275,321,70000.0,19250,2020-01-01
2020,1,Alemania,RACAFE & CIA S.C.A.,1454,1697,301559.99,101780,2020-01-01
2020,1,Alemania,COMERCIALIZADORA CUMBRES S.A.S,250,292,145615.04,17500,2020-01-01
2020,1,Alemania,PROMOTORA CAFE DE ALTURA SAS,38,43,2600.0,2660,2020-01-01
2020,1,Alemania,PROMOTORA DE CAFE COLOMBIA S.A.,31,37,21705.649999999998,2170,2020-01-01
2020,1,Alemania,INTEGRA TRADING SAS,2098,2448,350000.01,146860,2020-01-01
2020,1,Alemania,INNOVACION Y DESARROLLO TECNOLOGICO,10,12,15687.4,700,2020-01-01
2020,1,Alemania,INDUSTRIAS ALIADAS S.A.S,458,534,118272.0,32060,2020-01-01
2020,1,Alemania,HACIENDA SANTA ELISA SAS,53,63,49999.97,3710,2020-01-01
2020,1,Alemania,FEDERACION NACIONAL DE CAFETEROS,29480,34389,7632121.699999997,2063600,2020-01-01
2020,1,Alemania,EXPOCOSURCA S.A. C.I.,275,320,59125.0,19250,2020-01-01
2020,1,Alemania,COOPERATIVA DE CAFICULTORES DE ANDE,559,652,122936.37,39130,2020-01-01
2020,1,Alemania,COOPERATIVA CENTRAL DE CAFICULTORES,65,76,16450.73,4550,2020-01-01
2020,1,Alemania,CONDOR SPECIALTY COFFEE SOCIEDAD PO,2743,3202,701223.7,192010,2020-01-01
2020,1,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,16640,19405,3685402.4200000013,1164800,2020-01-01
2020,1,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,1199,1399,299474.89,83930,2020-01-01
2020,1,Alemania,SUNTERRA SAS,204,239,56279.5,14280,2020-01-01
2020,1,Alemania,CARCAFE LTDA,4762,5559,1115366.2099999997,333340,2020-01-01
2020,1,Alemania,CARAVELA COLOMBIA S.A.S,550,642,118250.0,38500,2020-01-01
2020,1,Alemania,C. I. LOHAS BEANS S.A.S,275,321,70000.0,19250,2020-01-01
2020,1,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,3697,4312,888718.3300000001,258790,2020-01-01
2020,1,Alemania,FEDERACION NACIONAL DE CAFETEROS,29480,34389,7632121.7,2063600,2020-01-01
2020,1,Alemania,LA TOSTADORA S.A.S.,7,8,2310.0,490,2020-01-01
2020,1,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,6870,8015,1310000.0200000003,480900,2020-01-01
2020,1,Alemania,MASTERCOL TRADING SAS,275,321,70000.0,19250,2020-01-01
2020,1,Alemania,OLAM AGRO COLOMBIA S.A.S,1499,1747,249999.99,104930,2020-01-01
2020,1,Alemania,PRODUCTOS Y SERVICIOS LIDERES DE,148,173,63797.38,10360,2020-01-01
2020,1,Alemania,COMERCIALIZADORA INTERNACIONAL,4,5,2500.0,280,2020-01-01
2020,2,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,12431,14499,3223206.9300000006,870170,2020-02-01
2020,2,Alemania,SUCDEN COLOMBIA SAS,6993,8158,1421494.91,489510,2020-02-01
2020,2,Alemania,SUCAFINA COLOMBIA SAS,2251,2627,453863.2099999999,157570,2020-02-01
2020,2,Alemania,SKN CARIBECAFE LTDA,885,1032,217322.39,61950,2020-02-01
2020,2,Alemania,OLAM AGRO COLOMBIA S.A.S,825,963,150000.0,57750,2020-02-01
2020,2,Alemania,RACAFE & CIA S.C.A.,5354,6244,1092549.54,374780,2020-02-01
2020,2,Alemania,575 CAFE S.A.S.,105,122,55921.5,7350,2020-02-01
2020,2,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,5330,6220,1158423.4100000004,373100,2020-02-01
2020,2,Alemania,AGROPECUARIA UNIVERSAL S.A.S C.I,0,2,1710.54,0,2020-02-01
2020,2,Alemania,ALTAMIRA SUPREMO S.A.S,275,321,60000.0,19250,2020-02-01
2020,2,Alemania,C. I. LOHAS BEANS S.A.S,285,333,70000.0,19950,2020-02-01
2020,2,Alemania,CAFE COLSUAVES S.A.S,275,321,59125.0,19250,2020-02-01
2020,2,Alemania,CAFE GRANJA LA ESPERANZA  S.A. C.I.,257,300,58240.020000000004,17990,2020-02-01
2020,2,Alemania,CARCAFE LTDA,9459,11035,2099946.4000000004,662130,2020-02-01
2020,2,Alemania,COMERCIALIZADORA CUMBRES S.A.S,550,642,120000.0,38500,2020-02-01
2020,2,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,19852,23160,4447932.399999999,1389640,2020-02-01
2020,2,Alemania,CONDOR SPECIALTY COFFEE SOCIEDAD PO,550,640,100000.0,38500,2020-02-01
2020,2,Alemania,ECOLSIERRA EXPORT S.A.S,251,293,70000.0,17570,2020-02-01
2020,2,Alemania,EXPORTACIONES LOPEZ-MARTINEZ SAS,30,35,14850.85,2100,2020-02-01
2020,2,Alemania,FEDERACION NACIONAL DE CAFETEROS,24560,28651,5899965.73,1719200,2020-02-01
2020,2,Alemania,HACIENDA SANTA ELISA SAS,0,0,28822.200000000004,0,2020-02-01
2020,2,Alemania,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,2,2,485.0,140,2020-02-01
2020,2,Alemania,INDUSTRIAS ALIADAS S.A.S,458,534,118272.0,32060,2020-02-01
2020,2,Alemania,INNOVACION Y DESARROLLO TECNOLOGICO,5,6,4629.72,350,2020-02-01
2020,2,Alemania,INTEGRA TRADING SAS,301,351,50000.0,21070,2020-02-01
2020,2,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,2402,2800,440000.0,168140,2020-02-01
2020,2,Alemania,OSITO COLOMBIA SAS,3,3,1644.9900000000002,210,2020-02-01
2020,2,Alemania,SE ORIGIN  S.A.S,570,666,150000.0,39900,2020-02-01
2020,3,Alemania,SUCDEN COLOMBIA SAS,8625,10052,1603579.1399999997,603750,2020-03-01
2020,3,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,12165,14172,2793569.28,851550,2020-03-01
2020,3,Alemania,OSITO COLOMBIA SAS,46,55,11645.669999999998,3220,2020-03-01
2020,3,Alemania,SKN CARIBECAFE LTDA,2100,2451,520074.69,147000,2020-03-01
2020,3,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,4095,4767,948481.24,286650,2020-03-01
2020,3,Alemania,INTEGRA TRADING SAS,600,700,100000.0,42000,2020-03-01
2020,3,Alemania,INNOVACION Y DESARROLLO TECNOLOGICO,30,35,14583.56,2100,2020-03-01
2020,3,Alemania,G&B HIJOS SAS,169,195,83844.51000000002,11830,2020-03-01
2020,3,Alemania,FEDERACION NACIONAL DE CAFETEROS,19090,22249,4958692.67,1336300,2020-03-01
2020,3,Alemania,ECOLSIERRA EXPORT S.A.S,324,378,91651.81,22680,2020-03-01
2020,3,Alemania,RACAFE & CIA S.C.A.,1135,1327,225836.03999999998,79450,2020-03-01
2020,3,Alemania,CONDOR SPECIALTY COFFEE SOCIEDAD PO,1336,1561,330000.0,93520,2020-03-01
2020,3,Alemania,COMERCIALIZADORA CUMBRES S.A.S,275,321,60000.0,19250,2020-03-01
2020,3,Alemania,CARCAFE LTDA,1700,1978,411946.13,119000,2020-03-01
2020,3,Alemania,SUCAFINA COLOMBIA SAS,2200,2562,400000.0,154000,2020-03-01
2020,3,Alemania,C. I. LOHAS BEANS S.A.S,285,333,75000.0,19950,2020-03-01
2020,3,Alemania,BANCA EXPORTADORA S.A BANEXPORT,300,349,70000.0,21000,2020-03-01
2020,3,Alemania,APU SAS,6,6,2923.4,420,2020-03-01
2020,3,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,1485,1729,340774.71,103950,2020-03-01
2020,3,Alemania,COMERCIALIZADORA OSCAR FERREIRA SOC,14,17,5200.0,980,2020-03-01
2020,3,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,6943,8088,1486942.57,486010,2020-03-01
2020,4,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,1782,2080,420165.94,124740,2020-04-01
2020,4,Alemania,ALEXCAFE S.A.S,300,350,50000.0,21000,2020-04-01
2020,4,Alemania,ALTAMIRA SUPREMO S.A.S,275,321,60000.0,19250,2020-04-01
2020,4,Alemania,CARCAFE LTDA,575,671,140129.52000000002,40250,2020-04-01
2020,4,Alemania,CATA CAFE EXPORT SAS,35,43,35615.009999999995,2450,2020-04-01
2020,4,Alemania,COMERCIALIZADORA CUMBRES S.A.S,570,666,144708.53,39900,2020-04-01
2020,4,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,11539,13465,2686087.18,807730,2020-04-01
2020,4,Alemania,FEDERACION NACIONAL DE CAFETEROS,10387,12115,2572169.83,727090,2020-04-01
2020,4,Alemania,EXPOCOSURCA S.A. C.I.,274,320,59125.0,19180,2020-04-01
2020,4,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,2742,3198,560000.0,191940,2020-04-01
2020,4,Alemania,OLAM AGRO COLOMBIA S.A.S,600,700,99999.99,42000,2020-04-01
2020,4,Alemania,RACAFE & CIA S.C.A.,10777,12579,2549374.5199999996,754390,2020-04-01
2020,4,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,2084,2431,491574.6,145880,2020-04-01
2020,4,Alemania,SUCDEN COLOMBIA SAS,5718,6672,1019866.7600000001,400260,2020-04-01
2020,4,Alemania,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,234,273,94185.0,16380,2020-04-01
2020,5,Alemania,CINCINNATI COFFEE COMPANY S.A.S.,525,613,140000.01,36750,2020-05-01
2020,5,Alemania,COOPERATIVA DE CAFETALEROS DEL NORT,114,132,30100.0,7980,2020-05-01
2020,5,Alemania,CONDOR SPECIALTY COFFEE S.A.S,3323,3878,730000.0,232610,2020-05-01
2020,5,Alemania,RACAFE & CIA S.C.A.,9549,11138,1494919.8599999999,668430,2020-05-01
2020,5,Alemania,SUCDEN COLOMBIA SAS,8042,9381,1503916.2800000003,562940,2020-05-01
2020,5,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,750,875,174728.62,52500,2020-05-01
2020,5,Alemania,ALTAMIRA SUPREMO S.A.S,275,321,60000.0,19250,2020-05-01
2020,5,Alemania,ASOCIACION DE PEQUEÑOS CAFICULTORE,8,10,5717.6,560,2020-05-01
2020,5,Alemania,CAFE GRANJA LA ESPERANZA  S.A. C.I.,263,307,59770.0,18410,2020-05-01
2020,5,Alemania,CAFE QUINDIO S.A.S.,1,1,1260.76,70,2020-05-01
2020,5,Alemania,CARCAFE LTDA,986,1155,285777.52,69020,2020-05-01
2020,5,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,5972,6967,1402293.59,418040,2020-05-01
2020,5,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,1109,1292,293173.58,77630,2020-05-01
2020,5,Alemania,ECOLSIERRA EXPORT S.A.S,285,333,70000.0,19950,2020-05-01
2020,5,Alemania,FEDERACION NACIONAL DE CAFETEROS,6669,7781,1562044.57,466830,2020-05-01
2020,5,Alemania,HACIENDA SANTA ELISA SAS,0,0,5609.01,0,2020-05-01
2020,5,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,7796,9096,1706832.7499999998,545720,2020-05-01
2020,5,Alemania,NESTLE DE COLOMBIA S.A.,51,60,19216.0,3570,2020-05-01
2020,5,Alemania,OLAM AGRO COLOMBIA S.A.S,550,640,99999.99999999999,38500,2020-05-01
2020,5,Alemania,SE ORIGIN  S.A.S,250,291,70000.0,17500,2020-05-01
2020,5,Alemania,SELECTO EXPORTADORES S.A.S.,200,233,64259.0,14000,2020-05-01
2020,5,Alemania,SKN CARIBECAFE LTDA,1148,1339,304535.18999999994,80360,2020-05-01
2020,5,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,10398,12138,2374330.2300000004,727860,2020-05-01
2020,5,Alemania,SUCAFINA COLOMBIA SAS,899,1048,230326.11000000002,62930,2020-05-01
2020,5,Alemania,TRILLADORAS DE LAS COOPERATVAS DE,825,962,150000.0,57750,2020-05-01
2020,6,Alemania,CONDOR SPECIALTY COFFEE S.A.S,5024,5863,1020000.01,351680,2020-06-01
2020,6,Alemania,EXPORTADORA DEL SUMAPAZ SAS,11,13,3900.0,770,2020-06-01
2020,6,Alemania,SUCAFINA COLOMBIA SAS,1200,1398,285165.44,84000,2020-06-01
2020,6,Alemania,ALTAMIRA SUPREMO S.A.S,560,654,100000.0,39200,2020-06-01
2020,6,Alemania,SUCDEN COLOMBIA SAS,13381,15610,3065167.4599999995,936670,2020-06-01
2020,6,Alemania,CAFE GRANJA LA ESPERANZA  S.A. C.I.,250,293,54395.0,17500,2020-06-01
2020,6,Alemania,CARCAFE LTDA,3814,4454,904325.93,266980,2020-06-01
2020,6,Alemania,COFCO INTERNATIONAL COLOMBIA SAS,274,319,50000.0,19180,2020-06-01
2020,6,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,9720,11336,3029747.2599999993,680400,2020-06-01
2020,6,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,550,640,137300.75,38500,2020-06-01
2020,6,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,2384,2782,533489.43,166880,2020-06-01
2020,6,Alemania,ECOLSIERRA EXPORT S.A.S,166,193,53103.36,11620,2020-06-01
2020,6,Alemania,G&B HIJOS SAS,229,265,86010.48999999999,16030,2020-06-01
2020,6,Alemania,INCONEXUS S.A.S.,835,974,210000.0,58450,2020-06-01
2020,6,Alemania,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,6,7,43200.0,420,2020-06-01
2020,6,Alemania,IXTAPA S.A.S.,1100,1282,240000.01,77000,2020-06-01
2020,6,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,16431,19165,3846156.7400000016,1150170,2020-06-01
2020,6,Alemania,SKN CARIBECAFE LTDA,1087,1266,331924.61,76090,2020-06-01
2020,6,Alemania,RACAFE & CIA S.C.A.,4053,4728,704642.7400000001,283710,2020-06-01
2020,6,Alemania,FEDERACION NACIONAL DE CAFETEROS,12888,15037,3157452.2700000005,902160,2020-06-01
2020,6,Alemania,OLAM AGRO COLOMBIA S.A.S,1125,1313,279999.99,78750,2020-06-01
2020,6,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,8996,10493,1790000.0199999998,629720,2020-06-01
2020,7,Alemania,SANMIGUEL CIA COLOMBIANA AGRICOLA S,285,332,50000.0,19950,2020-07-01
2020,7,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,4484,5231,1064050.06,313880,2020-07-01
2020,7,Alemania,ALTAMIRA SUPREMO S.A.S,550,642,118250.0,38500,2020-07-01
2020,7,Alemania,ASOCIACION DE AUTORIDADES DEL CONSE,280,326,105884.1,19600,2020-07-01
2020,7,Alemania,C. I. LOHAS BEANS S.A.S,285,332,70000.0,19950,2020-07-01
2020,7,Alemania,CAFE COLSUAVES S.A.S,275,320,59125.0,19250,2020-07-01
2020,7,Alemania,CARAVELA COLOMBIA S.A.S,610,712,131150.0,42700,2020-07-01
2020,7,Alemania,CARCAFE LTDA,3946,4602,995760.93,276220,2020-07-01
2020,7,Alemania,COFCO INTERNATIONAL COLOMBIA SAS,1174,1369,328519.99,82180,2020-07-01
2020,7,Alemania,COMERCIALIZADORA TIERRA CAFE S.A.S.,279,325,91945.71,19530,2020-07-01
2020,7,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,3243,3783,783541.9500000001,227010,2020-07-01
2020,7,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,275,321,69325.75,19250,2020-07-01
2020,7,Alemania,ECOLSIERRA EXPORT S.A.S,449,524,140000.0,31430,2020-07-01
2020,7,Alemania,FEDERACION NACIONAL DE CAFETEROS,19218,22420,4564251.07,1345260,2020-07-01
2020,7,Alemania,G&B HIJOS SAS,243,281,147865.22999999998,17010,2020-07-01
2020,7,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,1198,1399,280000.01,83860,2020-07-01
2020,7,Alemania,OLAM AGRO COLOMBIA S.A.S,275,321,50000.0,19250,2020-07-01
2020,7,Alemania,PROMOTORA CAFE DE ALTURA SAS,170,197,250000.01,11900,2020-07-01
2020,7,Alemania,CAFE DON ANTONIO SAS,166,195,44699.0,11620,2020-07-01
2020,7,Alemania,CONDOR SPECIALTY COFFEE S.A.S,1500,1751,350000.0,105000,2020-07-01
