Año,Mes,País destino,Nombre exportador,Sacos de 70 kg. equivalente real Exportados,Sacos de 60 Kg. Exportados,Valor Factura (USD)*,total_kg,fecha
2023,3,Canadá,NESTLE DE COLOMBIA S.A.,382,445,162744.56,53440,2023-03-01
2023,3,Canadá,NEUTA CASTRO CARLOS ANDRES,260,302,105818.6,36320,2023-03-01
2023,3,Canadá,OLAM AGRO COLOMBIA S.A.S,6600,7692,2140000.01,923520,2023-03-01
2023,3,Canadá,RACAFE & CIA S.C.A.,3025,3531,1092148.77,423610,2023-03-01
2023,3,Canadá,SKN CARIBECAFE SAS,1375,1600,516990.66000000003,192250,2023-03-01
2023,3,Canadá,SOCIEDAD EXPORTADORA DE CAFE DE,1375,1602,500387.62,192370,2023-03-01
2023,3,Canadá,SUCAFINA COLOMBIA S.A.S,3850,4490,1117141.0,538900,2023-03-01
2023,3,Canadá,SUCDEN COLOMBIA SAS,5075,5913,1285680.53,710030,2023-03-01
2023,3,Canadá,COMPAÑIA CAFETERA LA MESETA S.A.,280,327,99515.2,39220,2023-03-01
2023,3,Canadá,CAFE 100 AÑOS SAS,39,45,43236.98,5430,2023-03-01
2023,3,Chile,AGROPECUARIA FARALLONES S.A.,202,235,92708.95,28240,2023-03-01
2023,3,Chile,AMATIVO S.A.S.,43,50,20407.8,6010,2023-03-01
2023,3,Chile,DESCAFEINADORA COLOMBIANA S.A.S,117,137,63075.89,16410,2023-03-01
2023,3,Chile,FEDERACION NACIONAL DE CAFETEROS,505,591,308204.46,70810,2023-03-01
2023,3,Chile,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,393,458,165627.0,54990,2023-03-01
2023,3,Chile,PROMOTORA DE CAFE COLOMBIA S.A.,150,175,168225.59,21000,2023-03-01
2023,3,Chile,COMERCIALIZADORA LA VEREDA SAS,135,157,68298.0,18870,2023-03-01
2023,3,Chile,COMERCIALIZADORA UNIVERSAL ORDOÑEZ,126,148,57450.0,17700,2023-03-01
2023,3,Chile,AMARELLA CAFE S.A.S.,118,138,240000.0,16540,2023-03-01
2023,3,China,A LAUMAYER Y COMPAÑIA EXPORTADORES,1100,1281,382857.26,153860,2023-03-01
2023,3,China,BANCA EXPORTADORA S.A BANEXPORT,50,60,70000.01000000001,7100,2023-03-01
2023,3,China,CAFE GRANJA LA ESPERANZA  S.A. C.I.,197,229,84494.98999999999,27530,2023-03-01
2023,3,China,CARCAFE LTDA,1100,1280,368284.78,153800,2023-03-01
2023,3,China,COOPERATIVA DE CAFETALEROS DEL NORT,149,173,68155.01,20810,2023-03-01
2023,3,China,FEDERACION NACIONAL DE CAFETEROS,5487,6395,1944026.7700000005,767790,2023-03-01
2023,3,China,INVERCAFE CERRITOS SOCIEDAD POR ACC,275,320,102742.2,38450,2023-03-01
2023,3,China,LA FINCA FOODS S.A.S,67,78,65721.20999999999,9370,2023-03-01
2023,3,China,OLAM AGRO COLOMBIA S.A.S,550,640,140000.01,76900,2023-03-01
2023,3,China,PROMOTORA CAFE DE ALTURA SAS,84,98,199999.99999999997,11760,2023-03-01
2023,3,China,RACAFE & CIA S.C.A.,275,320,90708.94,38450,2023-03-01
2023,3,China,SKN CARIBECAFE SAS,275,321,109156.06,38510,2023-03-01
2023,3,China,SUCAFINA COLOMBIA S.A.S,2775,3233,680000.0,388230,2023-03-01
2023,3,China,SUCDEN COLOMBIA SAS,825,962,210000.0,115470,2023-03-01
2023,3,China,SUNTERRA S.A.S.,30,35,26871.79,4200,2023-03-01
2023,3,China,CONDOR SPECIALTY COFFEE SAS,2253,2627,480000.01,315330,2023-03-01
2023,3,Corea del Sur,A LAUMAYER Y COMPAÑIA EXPORTADORES,550,642,210154.87,77020,2023-03-01
2023,3,Corea del Sur,AMATIVO S.A.S.,25,31,36706.0,3610,2023-03-01
2023,3,Corea del Sur,CATA CAFE EXPORT SAS,77,90,60000.0,10790,2023-03-01
2023,3,Corea del Sur,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,275,321,102574.28,38510,2023-03-01
2023,3,Corea del Sur,COOPERATIVA REGIONAL DE CAFES,270,314,58050.0,37740,2023-03-01
2023,3,Corea del Sur,FEDERACION NACIONAL DE CAFETEROS,3223,3754,1216888.99,450850,2023-03-01
2023,3,Corea del Sur,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,1939,2265,835170.5,271630,2023-03-01
2023,3,Corea del Sur,INVERCAFE CERRITOS SOCIEDAD POR ACC,550,640,197726.33000000002,76900,2023-03-01
2023,3,Corea del Sur,LOUIS DREYFUS COMPANY COLOMBIA S.A.,7700,8991,1680000.0199999998,1078460,2023-03-01
2023,3,Corea del Sur,MASTERCOL TRADING SAS,275,320,69599.22,38450,2023-03-01
2023,3,Corea del Sur,OLAM AGRO COLOMBIA S.A.S,9101,10617,2449999.9799999995,1274090,2023-03-01
2023,3,Corea del Sur,PROMOTORA CAFE DE ALTURA SAS,285,332,120000.0,39870,2023-03-01
2023,3,Corea del Sur,RACAFE & CIA S.C.A.,8455,9851,2651497.6299999994,1182910,2023-03-01
2023,3,Corea del Sur,SKN CARIBECAFE SAS,1100,1283,354060.36,153980,2023-03-01
2023,3,Corea del Sur,SOCIEDAD EXPORTADORA DE CAFE DE,1200,1398,400000.01000000007,167880,2023-03-01
2023,3,Corea del Sur,SUCAFINA COLOMBIA S.A.S,2750,3209,720000.0,385040,2023-03-01
2023,3,Corea del Sur,SUCDEN COLOMBIA SAS,1925,2245,490000.01,269450,2023-03-01
2023,3,Corea del Sur,TRILLADORA COMERCIALIZADORA Y,147,171,140000.0,20550,2023-03-01
2023,3,Corea del Sur,INVERSORA ARCILAZA S.A.S.,439,512,339969.16,61450,2023-03-01
2023,3,Corea del Sur,CONDOR SPECIALTY COFFEE SAS,6035,7040,1499999.98,844850,2023-03-01
2023,3,Corea del Sur,COMPAÑIA CAFETERA LA MESETA S.A.,1200,1405,421010.13999999996,168300,2023-03-01
2023,3,Corea del Sur,AGROPECUARIA ORGANICA TATAMA SAS,116,136,60000.0,16280,2023-03-01
2023,3,Costa Rica,FEDERACION NACIONAL DE CAFETEROS,73,85,71481.6,10210,2023-03-01
2023,3,Costa Rica,PRICESMART COLOMBIA SAS,144,168,75945.29000000001,20160,2023-03-01
2023,3,Costa Rica,PROMOTORA DE CAFE COLOMBIA S.A.,22,26,17142.54,3100,2023-03-01
2023,3,Dinamarca,CARAVELA COLOMBIA S.A.S,151,176,64285.0,21130,2023-03-01
2023,3,Dinamarca,FEDERACION NACIONAL DE CAFETEROS,185,216,104875.0,25910,2023-03-01
2023,3,Dinamarca,INCONEXUS S.A.S.,275,321,110000.0,38510,2023-03-01
2023,3,Dinamarca,SUCDEN COLOMBIA SAS,275,321,70000.0,38510,2023-03-01
2023,3,Dinamarca,CONDOR SPECIALTY COFFEE SAS,1500,1750,300000.0,210000,2023-03-01
2023,3,Dominica,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,23,27,14571.37,3230,2023-03-01
2023,3,E.A.U.,RACAFE & CIA S.C.A.,554,645,195495.84,77480,2023-03-01
2023,3,E.A.U.,SKN CARIBECAFE SAS,275,321,99164.68,38510,2023-03-01
2023,3,E.A.U.,SUCAFINA COLOMBIA S.A.S,275,322,70000.0,38570,2023-03-01
2023,3,Ecuador,FEDERACION NACIONAL DE CAFETEROS,2099,2450,1363099.68,293930,2023-03-01
2023,3,Ecuador,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,549,641,188306.81,76890,2023-03-01
2023,3,Ecuador,PROMOTORA DE CAFE COLOMBIA S.A.,908,1058,1040063.4199999999,127040,2023-03-01
2023,3,Ecuador,SUCDEN COLOMBIA SAS,300,350,75868.57,42000,2023-03-01
2023,3,Ecuador,CONDOR SPECIALTY COFFEE SAS,1500,1751,240000.00000000003,210060,2023-03-01
2023,3,EE.UU.,A LAUMAYER Y COMPAÑIA EXPORTADORES,10318,12021,3525806.4699999997,1443520,2023-03-01
2023,3,EE.UU.,AGUMOSOT SAS,1650,1922,578745.76,230820,2023-03-01
2023,3,EE.UU.,ALEXCAFE S.A.S,900,1052,193500.0,126120,2023-03-01
2023,3,EE.UU.,ALTAMIRA SUPREMO S.A.S,550,641,118250.0,76960,2023-03-01
2023,3,EE.UU.,AZAHAR COFFEE COMPANY S.A.S,760,887,264342.77,106420,2023-03-01
2023,3,EE.UU.,BANCA EXPORTADORA S.A BANEXPORT,830,969,210000.0,116240,2023-03-01
2023,3,EE.UU.,BENEFICIO BAJAREQUE SUR SAS,4950,5771,1259999.9800000002,692760,2023-03-01
2023,3,EE.UU.,BONAE SAS,357,417,77700.0,50010,2023-03-01
2023,3,EE.UU.,CAFE COLSUAVES S.A.S,550,641,118250.0,76960,2023-03-01
2023,3,EE.UU.,CAFE DE SANTA BARBARA S.A.S.,1073,1255,484037.64999999997,150410,2023-03-01
2023,3,EE.UU.,CARAVELA COLOMBIA S.A.S,1375,1595,468674.73,191950,2023-03-01
2023,3,EE.UU.,CARCAFE LTDA,26872,31260,9555108.13,3756640,2023-03-01
2023,3,EE.UU.,COFCO INTERNATIONAL COLOMBIA SAS,6025,7027,1596681.7399999998,843370,2023-03-01
2023,3,EE.UU.,COMERCIALIZADORA INTERNACIONAL,35,40,16436.72,4850,2023-03-01
2023,3,EE.UU.,COOPERATIVA CENTRAL DE CAFICULTORES,1650,1929,360000.01,231240,2023-03-01
2023,3,EE.UU.,COOPERATIVA DE CAFICULTORES DEL,275,320,60000.0,38450,2023-03-01
2023,3,EE.UU.,COOPERATIVA MULTIACTIVA,550,642,213312.76,77020,2023-03-01
2023,3,EE.UU.,DESCAFEINADORA COLOMBIANA S.A.S,4013,4678,1522364.62,561590,2023-03-01
2023,3,EE.UU.,EXPORTADORA DE CAFE ISABELITA SAS,275,321,100000.0,38510,2023-03-01
2023,3,EE.UU.,F.F.T COLOMBIA S.A.S,75,88,59999.99,10530,2023-03-01
2023,3,EE.UU.,FEDERACION NACIONAL DE CAFETEROS,57623,67141,21987850.6,8062070,2023-03-01
2023,3,EE.UU.,FOREST COFFEE SAS,898,1045,534492.68,125560,2023-03-01
2023,3,EE.UU.,GOMEZ MORA S.A.,550,642,184949.41999999998,77020,2023-03-01
2023,3,EE.UU.,HACIENDA CAFETERA LA PRADERA S.A.S,275,322,150026.07,38570,2023-03-01
2023,3,EE.UU.,INCONEXUS S.A.S.,550,642,210000.0,77020,2023-03-01
2023,3,EE.UU.,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,18804,21937,14394692.95,2632500,2023-03-01
2023,3,EE.UU.,INDUSTRIAS ALIADAS S.A.S,7452,8700,4689889.699999998,1043640,2023-03-01
2023,3,EE.UU.,INTEGRA TRADING SAS,10206,11898,2479128.329999999,1428300,2023-03-01
2023,3,EE.UU.,INVERCAFE CERRITOS SOCIEDAD POR ACC,4399,5131,1596346.0999999999,615790,2023-03-01
2023,3,EE.UU.,INVERSIONES ECHEVERRI BARSA S.A.S,550,642,139317.75,77020,2023-03-01
2023,3,EE.UU.,LAMERICA CI SAS,6,8,6492.3,900,2023-03-01
2023,3,EE.UU.,LOUIS DREYFUS COMPANY COLOMBIA S.A.,18250,21269,4137749.9700000007,2553640,2023-03-01
2023,3,EE.UU.,MASTERCOL TRADING SAS,2759,3217,938916.97,386150,2023-03-01
2023,3,EE.UU.,NESTLE DE COLOMBIA S.A.,2450,2856,1031830.7999999998,342860,2023-03-01
2023,3,EE.UU.,OLAM AGRO COLOMBIA S.A.S,30966,36564,9430375.030000005,4361460,2023-03-01
2023,3,EE.UU.,ORO MOLIDO S.A.,275,319,90370.3,38390,2023-03-01
2023,3,EE.UU.,PROMOTORA DE CAFE COLOMBIA S.A.,254,293,159015.18,35360,2023-03-01
2023,3,EE.UU.,RACAFE & CIA S.C.A.,20210,23560,6428456.1899999995,2828300,2023-03-01
2023,3,EE.UU.,SE ORIGIN  S.A.S,1100,1280,432633.1,153800,2023-03-01
2023,3,EE.UU.,SHARED SOURCE SAS,403,469,93208.28,56350,2023-03-01
2023,3,EE.UU.,SKN CARIBECAFE SAS,5725,6670,2077545.4800000004,800950,2023-03-01
2023,3,EE.UU.,SOCIEDAD EXPORTADORA DE CAFE DE,4880,5685,1800351.44,682700,2023-03-01
2023,3,EE.UU.,SUCAFINA COLOMBIA S.A.S,21912,25541,6105506.95,3066300,2023-03-01
2023,3,EE.UU.,SUCDEN COLOMBIA SAS,27523,32092,6944700.480000001,3852130,2023-03-01
2023,3,EE.UU.,SUNTERRA S.A.S.,434,510,139198.44999999998,60980,2023-03-01
2023,3,EE.UU.,THOSE COFFEE PEOPLE SAS,32,37,17087.0,4460,2023-03-01
2023,3,EE.UU.,TMO IMPORT EXPORT SAS,370,432,179547.2,51820,2023-03-01
2023,3,EE.UU.,TRILLADORA DE CAFE MORENO SAS,2200,2564,683299.35,307840,2023-03-01
2023,3,EE.UU.,PRODUCTORA AGRICOLA AG SAS,8,9,4065.0,1100,2023-03-01
2023,3,EE.UU.,TRILLADORAS DE LAS COOPERATIVAS DE,4125,4817,889685.99,577770,2023-03-01
2023,3,EE.UU.,CONDOR SPECIALTY COFFEE SAS,10825,12626,3280891.270000001,1515310,2023-03-01
2023,3,EE.UU.,EXCELSO COFFEE COMPANY SAS,2749,3209,908076.79,384970,2023-03-01
2023,3,EE.UU.,AGROSURA S.A.S. ZOMAC,1650,1921,644375.1599999999,230760,2023-03-01
2023,3,EE.UU.,SABORES DE LA SIERRA SAS,1650,1918,299999.99,230580,2023-03-01
2023,3,EE.UU.,MAUNAZ SAS,225,263,104635.17,31530,2023-03-01
2023,3,EE.UU.,POSTOBON S.A.,183,213,92515.20000000001,25590,2023-03-01
2023,3,EE.UU.,COMPAÑIA CAFETERA LA MESETA S.A.,5405,6320,1717101.3299999998,757550,2023-03-01
2023,3,EE.UU.,VILLEGAS Y CIA. SOCIEDAD EN,3900,4549,889999.9899999999,545940,2023-03-01
2023,3,EE.UU.,CI VANEXPORTAX SAS,4,4,1395.6,520,2023-03-01
2023,3,EE.UU.,TEAM TAP S.A.S,1100,1278,240000.0,153680,2023-03-01
2023,3,EE.UU.,AMARELLA CAFE S.A.S.,92,108,23356.41,12920,2023-03-01
2023,3,Egipto,ALTAMIRA SUPREMO S.A.S,560,653,120400.0,78380,2023-03-01
2023,3,Egipto,RACAFE & CIA S.C.A.,375,438,96200.21,52530,2023-03-01
2023,3,El Salvador,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,8,9,3467.07,1100,2023-03-01
2023,3,El Salvador,PRICESMART COLOMBIA SAS,204,239,110239.42000000001,28620,2023-03-01
2023,3,Eslovenia,FEDERACION NACIONAL DE CAFETEROS,1100,1281,405123.51,153860,2023-03-01
2023,3,España,A LAUMAYER Y COMPAÑIA EXPORTADORES,1985,2308,660415.23,277430,2023-03-01
2023,3,España,CARCAFE LTDA,275,320,82234.29,38450,2023-03-01
2023,3,España,FEDERACION NACIONAL DE CAFETEROS,7955,9265,2768560.32,1112750,2023-03-01
2023,3,España,FLOR DE APIA SAS,276,320,129167.50000000001,38520,2023-03-01
2023,3,España,INDUSTRIA DE PRODUCTOS ALIMENTICIOS,166,196,68600.0,23380,2023-03-01
2023,3,España,INTEGRA TRADING SAS,550,640,138901.97,76900,2023-03-01
2023,3,España,INVERCAFE CERRITOS SOCIEDAD POR ACC,1995,2324,707289.5800000001,279090,2023-03-01
2023,3,España,OLAM AGRO COLOMBIA S.A.S,1124,1310,340000.0,157280,2023-03-01
2023,3,España,RACAFE & CIA S.C.A.,550,641,139911.8,76960,2023-03-01
2023,3,España,SKN CARIBECAFE SAS,275,320,98594.09,38450,2023-03-01
2023,3,España,SOCIEDAD EXPORTADORA DE CAFE DE,1110,1293,407413.05,155280,2023-03-01
2023,3,España,CASINE SAS,11,13,9905.51,1550,2023-03-01
2023,3,Federación Rusa,OLAM AGRO COLOMBIA S.A.S,275,321,90000.0,38510,2023-03-01
2023,3,Finlandia,A LAUMAYER Y COMPAÑIA EXPORTADORES,300,349,100445.66,41940,2023-03-01
2023,3,Finlandia,CARCAFE LTDA,1200,1397,491466.45,167820,2023-03-01
2023,3,Finlandia,FEDERACION NACIONAL DE CAFETEROS,1480,1726,561968.9400000001,207160,2023-03-01
2023,3,Finlandia,SOCIEDAD EXPORTADORA DE CAFE DE,285,331,90000.0,39810,2023-03-01
2023,3,Finlandia,UNELMA SAS,72,84,26936.28,10080,2023-03-01
2023,3,Finlandia,CONDOR SPECIALTY COFFEE SAS,3300,3852,1206709.4500000002,462120,2023-03-01
2023,3,Francia,A LAUMAYER Y COMPAÑIA EXPORTADORES,275,320,93294.91,38450,2023-03-01
2023,3,Francia,AZAHAR COFFEE COMPANY S.A.S,320,373,90000.0,44780,2023-03-01
2023,3,Francia,CARCAFE LTDA,1200,1394,435676.85,167640,2023-03-01
2023,3,Francia,CATA CAFE EXPORT SAS,525,613,132889.32,73530,2023-03-01
2023,3,Francia,COFCO INTERNATIONAL COLOMBIA SAS,1500,1747,425000.0,209820,2023-03-01
2023,3,Francia,HACIENDA CAFETERA LA PRADERA S.A.S,335,392,178814.02000000002,46970,2023-03-01
2023,3,Francia,OLAM AGRO COLOMBIA S.A.S,285,333,90000.0,39930,2023-03-01
2023,3,Francia,RACAFE & CIA S.C.A.,1660,1934,507488.26,232240,2023-03-01
2023,3,Francia,SKN CARIBECAFE SAS,1100,1280,402521.04,153800,2023-03-01
2023,3,Francia,SUCAFINA COLOMBIA S.A.S,275,320,90000.0,38450,2023-03-01
2023,3,Francia,TRILLADORA COMERCIALIZADORA Y,550,643,129599.22,77080,2023-03-01
2023,3,Francia,TEAM TAP S.A.S,275,320,90000.0,38450,2023-03-01
2023,3,Georgia,INTEGRA TRADING SAS,275,320,60000.0,38450,2023-03-01
2023,3,Granada,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,11,12,6632.400000000001,1490,2023-03-01
2023,3,Grecia,CARCAFE LTDA,300,349,108921.81,41940,2023-03-01
2023,3,Grecia,OLAM AGRO COLOMBIA S.A.S,575,672,160000.0,80570,2023-03-01
2023,3,Grecia,RACAFE & CIA S.C.A.,1995,2327,674213.23,279270,2023-03-01
2023,3,Grecia,SUCAFINA COLOMBIA S.A.S,234,274,90000.0,32820,2023-03-01
2023,3,Grecia,SUCDEN COLOMBIA SAS,550,644,139599.77,77140,2023-03-01
2023,3,Guatemala,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,409,477,120612.41,57250,2023-03-01
2023,3,Guatemala,PRICESMART COLOMBIA SAS,56,66,30140.8,7880,2023-03-01
2023,3,Honduras,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,36,42,14279.95,5040,2023-03-01
2023,3,Honduras,PRICESMART COLOMBIA SAS,41,48,21749.25,5750,2023-03-01
2023,3,Hong Kong,SUNTERRA S.A.S.,570,663,537529.5,79680,2023-03-01
2023,3,Iraq,OLAM AGRO COLOMBIA S.A.S,375,437,90000.0,52470,2023-03-01
2023,3,Irlanda,CARAVELA COLOMBIA S.A.S,162,188,58398.2,22620,2023-03-01
2023,3,Irlanda,OLAM AGRO COLOMBIA S.A.S,275,321,70000.0,38510,2023-03-01
2023,3,Irlanda,RACAFE & CIA S.C.A.,275,319,90000.0,38390,2023-03-01
2023,3,Irlanda,SKN CARIBECAFE SAS,275,321,110159.31,38510,2023-03-01
2023,3,Irlanda,CONDOR SPECIALTY COFFEE SAS,275,320,60000.0,38450,2023-03-01
2023,3,Israel,ALTAMIRA SUPREMO S.A.S,550,642,118250.0,77020,2023-03-01
2023,3,Israel,COLOMBIA FREE COFFEE SAS,822,959,208345.71999999997,115080,2023-03-01
2023,3,Israel,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,285,332,105246.58,39870,2023-03-01
2023,3,Israel,FEDERACION NACIONAL DE CAFETEROS,549,640,189341.22999999998,76830,2023-03-01
2023,3,Israel,RACAFE & CIA S.C.A.,818,955,239031.72999999998,114560,2023-03-01
2023,3,Israel,SKN CARIBECAFE SAS,274,320,103964.9,38380,2023-03-01
2023,3,Israel,CONDOR SPECIALTY COFFEE SAS,2475,2889,537720.26,346590,2023-03-01
2023,3,Italia,ASOCIACIÓN DE PRODUCTORES DEL,285,331,110805.45,39810,2023-03-01
2023,3,Italia,CARAVELA COLOMBIA S.A.S,43,50,15000.0,6010,2023-03-01
2023,3,Italia,CARCAFE LTDA,1994,2327,826279.15,279200,2023-03-01
2023,3,Italia,COFCO INTERNATIONAL COLOMBIA SAS,1800,2096,440000.0,251760,2023-03-01
2023,3,Italia,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,570,666,214077.45,79860,2023-03-01
2023,3,Italia,FEDERACION NACIONAL DE CAFETEROS,275,321,98295.14,38510,2023-03-01
2023,3,Italia,OLAM AGRO COLOMBIA S.A.S,871,1015,250000.0,121870,2023-03-01
2023,3,Italia,RACAFE & CIA S.C.A.,5507,6422,1759616.35,770810,2023-03-01
2023,3,Italia,SKN CARIBECAFE SAS,2595,3022,962237.08,362970,2023-03-01
2023,3,Italia,SOCIEDAD EXPORTADORA DE CAFE DE,3012,3512,1063579.96,421560,2023-03-01
2023,3,Italia,SUCAFINA COLOMBIA S.A.S,2100,2450,520000.0,294000,2023-03-01
2023,3,Italia,SUCDEN COLOMBIA SAS,850,990,210000.0,118900,2023-03-01
2023,3,Italia,CONDOR SPECIALTY COFFEE SAS,3000,3499,859014.98,419940,2023-03-01
2023,3,Italia,COMPAÑIA CAFETERA LA MESETA S.A.,300,351,106876.27,42060,2023-03-01
2023,3,Japón,ALTAMIRA SUPREMO S.A.S,251,293,107500.0,35150,2023-03-01
2023,3,Japón,BANCA EXPORTADORA S.A BANEXPORT,2230,2602,599227.36,312220,2023-03-01
2023,3,Japón,C.I. COLORS OF NATURE S.A.S.,360,419,90927.31,50340,2023-03-01
2023,3,Japón,CAFE COLSUAVES S.A.S,275,321,59125.0,38510,2023-03-01
2023,3,Japón,CAFEZAM SAS,550,642,118250.0,77020,2023-03-01
2023,3,Japón,CARCAFE LTDA,3616,4204,1378553.1400000001,505360,2023-03-01
2023,3,Japón,COMERCIALIZADORA CUMBRES S.A.S,203,239,179999.99,28550,2023-03-01
2023,3,Japón,EXPORTADORA DE CAFE ISABELITA SAS,275,321,118436.44,38510,2023-03-01
2023,3,Japón,F.F.T COLOMBIA S.A.S,64,75,60000.0,8980,2023-03-01
2023,3,Japón,FEDERACION NACIONAL DE CAFETEROS,21548,25114,8401488.600000003,3015200,2023-03-01
2023,3,Japón,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,993,1158,467460.0,138990,2023-03-01
2023,3,Japón,INDUSTRIAS ALIADAS S.A.S,684,798,421590.0,95760,2023-03-01
2023,3,Japón,INTEGRA TRADING SAS,3025,3530,540000.0,423550,2023-03-01
2023,3,Japón,INVERCAFE CERRITOS SOCIEDAD POR ACC,550,643,195337.0,77080,2023-03-01
2023,3,Japón,LOHAS BEANS SAS BENEFICIO E,475,555,190000.0,66550,2023-03-01
2023,3,Japón,LOUIS DREYFUS COMPANY COLOMBIA S.A.,3000,3499,479999.9999999999,419940,2023-03-01
2023,3,Japón,OLAM AGRO COLOMBIA S.A.S,675,786,200000.0,94410,2023-03-01
2023,3,Japón,RACAFE & CIA S.C.A.,6272,7313,2189607.85,877820,2023-03-01
2023,3,Japón,SKN CARIBECAFE SAS,576,673,356892.12000000005,80700,2023-03-01
2023,3,Japón,SOCIEDAD EXPORTADORA DE CAFE DE,275,320,90000.0,38450,2023-03-01
2023,3,Japón,SUCAFINA COLOMBIA S.A.S,1538,1792,364462.0,215180,2023-03-01
2023,3,Japón,SARENI SAS,89,104,60000.0,12470,2023-03-01
2023,3,Japón,CONDOR SPECIALTY COFFEE SAS,1975,2305,372871.22,276550,2023-03-01
2023,3,Jordania,FEDERACION NACIONAL DE CAFETEROS,186,217,114000.0,26040,2023-03-01
2023,3,Jordania,OLAM AGRO COLOMBIA S.A.S,275,321,90000.0,38510,2023-03-01
2023,3,Jordania,SUCDEN COLOMBIA SAS,550,639,140000.0,76840,2023-03-01
2023,3,Jordania,TRILLADORA COMERCIALIZADORA Y,215,251,60000.0,30110,2023-03-01
2023,3,Letonia,A LAUMAYER Y COMPAÑIA EXPORTADORES,825,963,298902.78,115530,2023-03-01
2023,3,Letonia,AZAHAR COFFEE COMPANY S.A.S,275,320,69111.1,38450,2023-03-01
2023,3,Letonia,INVERSORA ARCILAZA S.A.S.,527,611,307936.37,73550,2023-03-01
2023,3,Líbano,OLAM AGRO COLOMBIA S.A.S,570,663,140000.0,79680,2023-03-01
2023,3,Líbano,RACAFE & CIA S.C.A.,570,665,140000.0,79800,2023-03-01
2023,3,Libia,VILLEGAS Y CIA. SOCIEDAD EN,275,321,90000.0,38510,2023-03-01
2023,3,Lituania,RACAFE & CIA S.C.A.,275,321,70000.0,38510,2023-03-01
2023,3,Malasia,FEDERACION NACIONAL DE CAFETEROS,572,667,335820.0,80060,2023-03-01
2023,3,Malasia,LOUIS DREYFUS COMPANY COLOMBIA S.A.,275,321,60000.0,38510,2023-03-01
2023,3,Malasia,OLAM AGRO COLOMBIA S.A.S,275,321,70000.0,38510,2023-03-01
2023,3,Malasia,SUCDEN COLOMBIA SAS,275,321,70000.0,38510,2023-03-01
2023,3,Marruecos,INVERCAFE CERRITOS SOCIEDAD POR ACC,285,332,104830.17,39870,2023-03-01
2023,3,Marruecos,LOUIS DREYFUS COMPANY COLOMBIA S.A.,1100,1283,239999.99,153980,2023-03-01
2023,3,Marruecos,SKN CARIBECAFE SAS,570,663,203234.59999999998,79680,2023-03-01
2023,3,Marruecos,SUCDEN COLOMBIA SAS,275,321,70000.0,38510,2023-03-01
2023,3,México,FEDERACION NACIONAL DE CAFETEROS,8820,10298,5078700.219999999,1235280,2023-03-01
2023,3,México,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,428,500,665856.0,59960,2023-03-01
2023,3,México,INDUSTRIAS ALIADAS S.A.S,641,748,311256.0,89750,2023-03-01
2023,3,México,LOHAS BEANS SAS BENEFICIO E,285,333,175382.79,39930,2023-03-01
2023,3,México,OLAM AGRO COLOMBIA S.A.S,1690,1971,515000.0,236560,2023-03-01
2023,3,México,PROMOTORA DE CAFE COLOMBIA S.A.,310,363,344211.83,43480,2023-03-01
2023,3,México,RACAFE & CIA S.C.A.,560,655,169936.05,78500,2023-03-01
2023,3,México,SOCIEDAD EXPORTADORA DE CAFE DE,275,324,101703.25,38690,2023-03-01
2023,3,México,CONDOR SPECIALTY COFFEE SAS,287,335,108962.0,40190,2023-03-01
2023,3,Nicaragua,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,6,7,2182.2,840,2023-03-01
2023,3,Noruega,A LAUMAYER Y COMPAÑIA EXPORTADORES,900,1049,314858.62,125940,2023-03-01
2023,3,Noruega,F.F.T COLOMBIA S.A.S,86,100,380000.0,12020,2023-03-01
2023,3,Noruega,LOUIS DREYFUS COMPANY COLOMBIA S.A.,1500,1746,300000.00999999995,209760,2023-03-01
2023,3,Noruega,OLAM AGRO COLOMBIA S.A.S,1200,1399,360000.0,167940,2023-03-01
2023,3,Noruega,RACAFE & CIA S.C.A.,1475,1722,521766.74000000005,206570,2023-03-01
2023,3,Noruega,SUCAFINA COLOMBIA S.A.S,1500,1749,349999.99,209940,2023-03-01
2023,3,Noruega,CONDOR SPECIALTY COFFEE SAS,1500,1746,299999.99,209760,2023-03-01
2023,3,Nueva Zelanda,AZAHAR COFFEE COMPANY S.A.S,275,320,90000.0,38450,2023-03-01
2023,3,Nueva Zelanda,LOUIS DREYFUS COMPANY COLOMBIA S.A.,275,321,60000.0,38510,2023-03-01
2023,3,Nueva Zelanda,OLAM AGRO COLOMBIA S.A.S,286,334,90000.0,40060,2023-03-01
